Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,32586366,19959949,UNITED STATES ASSOCI,UNITED STATES ASSOCI,-,1775 K ST NW STE 290,-,WASHINGTON,DC,B,After research on the web accept original DUNS,19959949,We could find different company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Single Location,United States Association For Unhcr,"1775 K St Nw Ste 580
Washington, DC ",202-296-1115,-,-
,791276301,79484587,PARISH TRANSPORT LLC,PARISH TRANSPORT LLC,-,5222 HIGHWAY 11 N,-,ELLISVILLE,MS,D,After research on the web found possible DUNS,791276301 / 079484587,"On hoovers for JUNE DUNS we found company name ""Parish Transport LLC "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Parish Transport Logistics LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Parish Transport LLC,"5212 Highway 11 N
Ellisville, MS",601-342-2314,791276301 / 079484587,-
,794986542,797470965,LAKEWOOD CITY SCHOOL,LAKEWOOD CITY SCHOOL,-,1470 WARREN RD,-,LAKEWOOD,OH,D,After research on the web found possible DUNS,794986542 / 797470965,"On hoovers for JUNE DUNS we found company name ""LAKEWOOD CITY SCHOOL DISTRICT "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Lakewood City School District"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,LAKEWOOD CITY SCHOOL DISTRICT,"1470 Warren Rd
Lakewood, OH",216-529-4000,794986542 /797470965,794986542
,8461360,177786928,FOX ELECTRIC I LTD,FOX ELECTRIC I LTD,-,PO BOX 13338,-,ARLINGTON,TX,A,Accepted original DUNS based on input data given,8461360,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Headquarters,"Fox Electric I, Ltd.","1104 Colorado Ln
Arlington, TX",817-461-2571,-,8461360
,938109688,13536657,MANTRA TELECOM INC,MANTRA TELECOM INC,-,6565N N MACARTHUR BLVD,-,IRVING,TX,A,Accepted original DUNS based on input data given,938109688,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,Mantra Telecom Inc.,"6565 N Macarthur Blvd #150
Irving, TX",972-506-0900,-,-
,619268134,621091961,U OF MD EMERGENCY ME,U OF MD EMERGENCY ME,-,110 S PACA ST FL 6,-,BALTIMORE,MD,D,After research on the web found possible DUNS,619268134 / 621091961,"On hoovers for JUNE DUNS we found company name ""Maryland Emergency  "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Maryland Emergency Medicine Network, Inc"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,"Maryland Emergency Medicine Ntwrk, Inc.","110 S Paca St Ste 200
Baltimore, MD",410-328-8025,619268134/ 621091961,-
,13951203,843443677,ATLANTIC MEDICAL CENTER,ATLANTIC MEDICAL CENTER,-,6550 DELILAH RD STE 301,-,EGG HARBOR TOWNSHIP,NJ,D,After research on the web found possible DUNS,13951203 / 843443677,"On hoovers for JUNE DUNS we found company name ""Atlantic City Medical Ctr  "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Atlantic Medical Imaging LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,Atlantic City Medical Ctr,"6725 Delilah Rd
Egg Harbor Township, NJ",609-345-4000,13951203 / 843443677,-
,78642120,78539372,PANATLANTIC EXPLORAT,PANATLANTIC EXPLORAT,-,1301 MCKINNEY ST,-,HOUSTON,TX,E,After research on the web found Business but no DUNS,-,"We could find existing DUNS on hoovers where company name as "" Panatlantic Exploration Company "" and address doesn't match. After research we could find company business on web, but there is no DUNS available for the obligor.",https://citymaps.com/v/us/tx/houston/panatlantic-exploration-company/ee33600d-f106-4dbd-a16f-674116b55fcb,-,,Panatlantic Exploration Company,"1301 Mckinney St Ste 2300, Houston, TX",713-210-8400,-,-
,78379619,78478186,JDS THERAPEUTICS LLC,JDS THERAPEUTICS LLC,-,3 MANHATTANVILLE RD,-,PURCHASE,NY,E,After research on the web found Business but no DUNS,-,"We could find existing DUNS on hoovers where company name as "" JDS THERAPEUTICS, LLC "" and address doesn't match. After research we could find company business on web, but there is no DUNS available for the obligor.",https://jdstherapeutics.com/contact-us/,-,,"JDS THERAPEUTICS, LLC","1 Manhattanville Rd #104
Purchase, NY ",914-701-4500,-,-
,178771874,848240276,CASUAL PERFORMANCE,CASUAL PERFORMANCE,-,3101 E 26TH ST,-,VERNON,CA,A,Accepted original DUNS based on input data given,178771874,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,"Casual Performance, Inc.","3101 E 26th St
Vernon, CA",323-262-1860,-,-
,27075742,160811675,KERRY TATE COM INC,TEXHAHN MEDIA INC,-,4200 MARATHON BLVD,-,AUSTIN,TX,B,After research on the web accept original DUNS,160811675,We could find different company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Single Location,Kerry Tate Communications Inc,"4200 Marathon Blvd #310
Austin, TX ",512-344-2010,-,-
,12970098,961597853,REUBEN C. SETLIFF,REUBEN C SETLIFF,-,2709 E 26TH ST,-,SIOUX FALLS,SD,B,After research on the web accept original DUNS,961597853,We could find different company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Branch,"Reuben C Setliff III M.D., PC","2709 E 26th St
Sioux Falls, SD",605-339-3872,-,-
,842023095,163162774,MCALVAIN CONST,MCALVAIN CONST,-,5559 W GOWEN RD,-,BOISE,ID,A,Accepted original DUNS based on input data given,842023095,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,"McAlvain Construction, Inc.","5559 W Gowen Rd
Boise, ID",208-362-2125,-,-
,49017692,833095792,CHEVROLET OF HOME,CHEVROLET OF HOME,-,18033 HALSTED ST,-,HOMEWOOD,IL,A,Accepted original DUNS based on input data given,49017692,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,"Chevrolet of Homewood, Inc.","18033 Halsted St
Homewood, IL",708-799-2000,-,-
,112183004,79520953,VELUX AMERICA INC,VELUX AMERICA INC,-,PO BOX 5001,-,GREENWOOD,SC,D,After research on the web found possible DUNS,112183004 / 079520953,"On hoovers for JUNE DUNS we found company name ""Velux America Inc.  "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Velux America Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Headquarters,Velux America Inc.,"1418 Evans Pond Rd
Greenwood, SC ",803-548-3589,112183004 / 079520953,79520953
,78811223,21696880,DEAUVILLE ASSOCIATES,DEAUVILLE ASSOCIATES,-,6701 COLLINS AVE,-,MIAMI BEACH,FL,D,After research on the web found possible DUNS,78811223 / 021696880,"On hoovers for JUNE DUNS we found company name ""DEAUVILLE ASSOCIATES, LLC  "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Deauville Hotel Management, LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"DEAUVILLE ASSOCIATES, LLC","6701 Collins Ave
Miami Beach, FL",305-865-7373,78811223 / 021696880,-
,76873737,125941646,TV GUIDE MAGAZINE,TV GUIDE MAGAZINE,-,18 CAMPUS BLVD # 150,-,NEWTOWN SQUARE,PA,A,Accepted original DUNS based on input data given,76873737,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Branch,"TV Guide Magazine, LLC","18 Campus Blvd
Newtown Square, PA ",610-356-2470,-,-
,63208091,66819962,WESLEY HEALTH CARE,WESLEY HEALTH CARE,-,131 LAWRENCE ST,-,SARATOGA SPRINGS,NY,B,After research on the web accept original DUNS,66819962,We could find different company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Single Location,"WESLEY HEALTH CARE CENTER, INC.","131 Lawrence St
Saratoga Springs, NY",518-587-3600,-,-
,189255136,614973600,INTEGRATED RESOURCES,INTEGRATED RESOURCES,-,10 UNION SQ E,-,NEW YORK,NY,D,After research on the web found possible DUNS,189255136 / 614973600,"On hoovers for JUNE DUNS we found company name ""Integrated Resources High Equity Partners, Series 85, LP "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Integrated Resources International Ltd"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Integrated Resources High Equity Partners, Series 85, LP","10 Union Sq E
New York, NY ",212-551-6000,189255136 / 614973600,-
,74169921,175960053,TENNESSEE FOOTBALL,TENNESSEE FOOTBALL,-,460 GREAT CIRCLE RD,-,NASHVILLE,TN,D,After research on the web found possible DUNS,74169921 / 175960053,"On hoovers for JUNE DUNS we found company name ""TENNESSEE FOOTBALL, INC. "" and name matches partially and address matches completely and for MAY DUNS we found company name ""Tennessee Football, Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"TENNESSEE FOOTBALL, INC.","460 Great Circle Rd
Nashville, TN ",615-565-4000,74169921 / 175960053,74169921
,154460216,927469270,CAPCOM U.S.A. INC.,CAPCOM U S A INC,-,800 CONCAR DR STE 300,-,SAN MATEO,CA,D,After research on the web found possible DUNS,154460216 / 927469270,"On hoovers for JUNE DUNS we found company name ""Capcom U.S.A. Inc"" and name matches partially and address matches completely and for MAY DUNS we found company name ""CAPCOM ENTERTAINMENT, INC."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,Capcom U.S.A. Inc,"185 Berry St Ste 1200
San Francisco, CA",650-350-6500,154460216 / 927469270,154460216
,35493880,51094431,TESSENDERLO KERLEY,TESSENDERLO KERLEY,-,233807E STRAIGHTBANK,-,ROAD KENNEWICK,-,A,Accepted original DUNS based on input data given,35493880,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,Tessenderlo Kerley Chem,"233807 E Straightbank Rd
Kennewick, WA",-,-,-
,56836364,827648796,OZ ARCHITECTURE,OZ ARCHITECTURE,-,3003 LARIMER ST,-,DENVER,CO,D,After research on the web found possible DUNS,56836364 / 827648796,"On hoovers for JUNE DUNS we found company name ""Oz Architecture"" and name matches partially and address matches completely and for MAY DUNS we found company name ""Oz Architecture Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Oz Architecture,"3003 Larimer St
Denver, CO",303-861-5704,56836364 / 827648796,56836364 / 827648796
,967963252,179081364,GERMAIN OF SARASOTA,GERMAIN OF SARASOTA,-,7435 TAMIAMI TRL,-,SARASOTA,FL,D,After research on the web found possible DUNS,967963252 / 179081364,"On hoovers for JUNE DUNS we found company name ""Germain of Sarasota LLC"" and name matches partially and address matches completely and for MAY DUNS we found company name ""Germain Toyota Inc."" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Branch,Germain of Sarasota LLC,"7435 S Tamiami Trl
Sarasota, FL ",941-924-7770,967963252 / 179081364,-
,23678159,9580081,HILL COUNTRY CHRSTN,HILL COUNTRY CHRSTN,-,12124 RANCH ROAD 620 N,-,AUSTIN,TX,A,Accepted original DUNS based on input data given,23678159,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name whereAddress is different matches.,,June,Single Location,Hill Country Christian School of Austin,"12124 Ranch Road 620 N
Austin, TX",512-331-7036,-,-
,198032075,619834575,FARM CREDIT COUNCIL,FARM CREDIT COUNCIL,-,PO BOX 5130,-,DENVER,CO,B,After research on the web accept original DUNS,619834575,We could find different company name with JUNE DUNS where address is different. For MAY DUNS we could find input company name and address matches.,,May,Branch,The Farm Credit Council,"10375 E Harvard Ave #220
Denver, CO",720-747-4299,-,-
,829676860,959559386,A S M O,ASMO LLC,-,PO BOX 521305,-,MIAMI,FL,D,After research on the web found possible DUNS,829676860 / 959559386,"On hoovers for JUNE DUNS we found company name ""Asmo LLC (not Llc)"" and name matches partially and address matches completely and for MAY DUNS we found company name ""American Sales and Management Organization Corporation"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,Asmo LLC (not Llc),"2665 S Bayshore Dr
Miami, FL",786-406-1385,829676860 / 959559386,-
,49390474,963829148,ROSSINI N AMERICA,ROSSINI N AMERICA,-,4305 CREEK PARK DR,-,SUWANEE,GA,D,After research on the web found possible DUNS,49390474 / 963829148,"On hoovers for JUNE DUNS we found company name ""ROSSINI NORTH AMERICA, LLC"" and name matches partially and address matches completely and for MAY DUNS we found company name ""ROSSINI NORTH AMERICA, LLC"" where name matches partially and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Headquarters,"ROSSINI NORTH AMERICA, LLC","4305 Creek Park Dr
Suwanee, GA ",-,49390474 / 963829148,963829148
