Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,55423172,926988353,ZURICH FINANCIAL SER,ZURICH FINANCIAL SER,,1400 AMERICAN LN,,SCHAUMBURG,IL,D,After research on the web found possible DUNS,55423172/926988353,"On hoovers for JUNE DUNS we found company name ""Zurich American Corporation "" and address matches completely  and for MAY DUNS we found company name ""The Zurich Services Corporation "" and address matches completely  So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/single Location,Zurich American Corporation,"1400 American Ln
Schaumburg, IL 60196-5452, 
United States",847-605-6000,55423172/926988353,
,784088903,618972769,FTI CONSULTING,FTI CONSULTING,,909 COMMERCE RD,,ANNAPOLIS,MD,D,After research on the web found possible DUNS,784088903/618972769,"On hoovers for JUNE DUNS we found company name ""Fti Consulting, Inc. "" and address matches completely  and for MAY DUNS we found company name ""Fti Compass, LLC "" and address matches completely  So both JUNE and MAY DUNS are considered.",,June/May,Branch/Headquarters,"Fti Consulting, Inc.","909 Commerce Rd
Annapolis, MD 21401-2943, 
United States",800-334-5701 ,784088903/618972769,49893410
,180056350,956541874,BAY MEDICAL CENTER,BAY MEDICAL CENTER,,615 N BONITA AVE,,PANAMA CITY,FL,D,After research on the web found possible DUNS,180056350/956541874,"On hoovers for JUNE DUNS we found company name ""Bay Medical Center "" and address matches completely and for MAY DUNS we found company name ""Bay Medical Center "" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,Bay Medical Center,"615 N Bonita Ave
Panama City, FL 32401-3623, 
United States",850-769-1511 ,180056350/956541874,
,785020132,960571383,LORD & TAYLOR,LORD TAYLOR,,250 HGHLAND PK BLVD,,WILKES-BARRE,,D,After research on the web found possible DUNS,785020132/960571383,"On hoovers for JUNE DUNS we found company name ""Lord & Taylor LLC "" and address matches completely   and for MAY DUNS we found company name "" The Lord & Taylor Foundation"" and address matches completely  So both JUNE and MAY DUNS are considered.",,June/May,Branch/Single Location,Lord & Taylor LLC,"250 Highland Park Blvd
Wilkes Barre, PA 18702-6797, 
United States",570-821-6200 ,785020132/960571383,623402687
,60540382,946697786,GLENS FALLS HOSPITAL,GLENS FALLS HOSPITAL,,100 PARK ST,,GLENS FALLS,NY,D,After research on the web found possible DUNS,60540382/946697786,"On hoovers for JUNE DUNS we found company name ""Glens Falls Hospital "" and address matches completely   and for MAY DUNS we found company name ""Glens Falls Hospital "" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,Glens Falls Hospital,"100 Park St
Glens Falls, NY 12801-4447, 
United States",518-926-1000 ,60540382/946697786,
,609372792,57454019,THE DANNON COMPANY,THE DANNON CO,,100 HILLSIDE AVE,,WHITE PLAINS,NY,B,After research on the web accept original DUNS,57454019,We could not find anything on JUNE DUNS. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,The Dannon Company Inc,"100 Hillside Ave
White Plains, NY 10603-2863, 
United States",914-872-8400 ,,
,146198515,69329647,GEORGETOWN HOSP SYS,GEORGETOWN HOSP SYSTEM,,606 BLACK RIVER RD,,GEORGETOWN,SC,B,After research on the web accept original DUNS,69329647,We could find same company name with JUNE DUNS where address does not matches.For MAY DUNS we could find input company name and address matches.,,May,Headquarters,Georgetown Memorial Hospital,"606 Black River Rd , Georgetown, SC 29440-3368,  United States",843-626-9040 ,,
,131665358,830035759,NATIXIS A M ADVISORS,NGAM ADVISORS L P,,399 BOYLSTON ST # FL13,,BOSTON,MA,D,After research on the web found possible DUNS,131665358/830035759,"On hoovers for JUNE DUNS we found company name""Natixis Global Asset Management, L.P."" and address matches partially and 
for MAY DUNS we found company name ""Natixis Distributors, Limited Partnership"" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Headquarters/Single Location,"Natixis Global Asset Management, L.P.
","399 Boylston St
Boston, MA 02116-3305, 
United States",800-862-4863 ,131665358/830035759,
,79384795,105663939,AMERICAN EXPRESS,AMERICAN EXPRESS CO,,200 VESEY ST FL 51,,NEW YORK,NY,B,After research on the web accept original DUNS,105663939,We could find different company name with JUNE DUNS where address not matches. For MAY DUNS we could find input company name and address matches.,,May,Branch,AMERICAN EXPRESS COMPANY,"200 Vesey St
New York, NY 10285-0002, 
United States",212-640-2000 ,,6979900
,77439597,17899295,JEGS AUTOMOTIVE,JEGS AUTOMOTIVE,,101 JEGS PL,,DELAWARE,OH,D,After research on the web found possible DUNS,77439597/17899295,"On hoovers for JUNE DUNS we found company name""Jegs."" and address matches and 
for MAY DUNS we found company name ""JEG'S AUTOMOTIVE, INC."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,"Single Location
/Headquarters",Jegs,"101 Jegs Pl
Delaware, OH 43015-9279, 
United States",614-294-5151 ,77439597/17899295,
,967492716,1013994,INVENSYS INC,INVENSYS INC,,70 MECHANIC ST,,FOXBORO,MA,A,Accepted original DUNS based on input data given,967492716,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name with different address.
",,June,Branch,"Invensys Processs Systems, Inc.","38 Neponset Ave
Foxboro, MA 02035-2037, 
United States",508-549-6417 ,,154209639
,105469816,141417928,FREESCALE,FREESCALE,FREESCALE,6501 W WILLIAM CANNON DR,,AUSTIN,TX,B,After research on the web accept original DUNS,141417928,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"FREESCALE SEMICONDUCTOR, INC.","6501 W William Cannon Dr
Austin, TX 78735-8523, 
United States",512-895-2000 ,,
,829460778,806841532,ARDENT MEDICAL SERVICES,ARDENT MEDICAL SERVICE,,1 BURTON HILLS BLVD,,NASHVILLE,TN,B,After research on the web accept original DUNS,806841532,We could find different company name with JUNE DUNS where address matches. For MAY DUNS we could find input company name and address matches.,,May,Single Location,"VTR Ams, Inc","1 Burton Hills Blvd #250
Nashville, TN 37215-6293, 
United States",615-296-3000,,
,27222910,157700980,FELD ENTERTAINMENT,FELD ENTERTAINMENT,,2001 US HIGHWAY 301,,PALMETTO,FL,B,After research on the web accept original DUNS,157700980,We could find different company name with JUNE DUNS where address does not matches. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"FELD ENTERTAINMENT, INC.","2001 Us Highway 301
Palmetto, FL 34221-6522, 
United States",703-448-4000 ,,
,8620267,7900517,URS ENERGY & CNSTRCT,URS ENERGY CNSTRCT,,PO BOX 73,,BOISE,ID,A,Accepted original DUNS based on input data given,8620267,"we could find JUNE DUNS on hoovers with input company name and address. 
For MAY DUNS we could find same company name with different address.
",,June,Branch,"URS Energy & Construction, Inc.","720 E Park Blvd
Boise, ID 83712-7758, 
United States",208-331-4300,,7900517
,128903387,73199531,ELECTRONIC ARTS INC,ELECTRONIC ARTS INC,,209 REDWOOD SHORES PKWY,,REDWOOD CITY,CA,D,After research on the web found possible DUNS,128903387/73199531,"On hoovers for JUNE DUNS we found company name""E A Com, Inc."" and address matches and 
for MAY DUNS we found company name ""Electronic Arts Inc."" and address matches partially. So both JUNE and MAY DUNS are considered.
",,June/May,Single Location/Headquarters,"E A Com, Inc
","209 Redwood Shores Pkwy
Redwood City, CA 94065-1175, 
United States",650-628-1500 ,128903387/73199531,
,78396788,827427878,UNION BANK N A,UNION BANK N A,,400 CALIFORNIA ST,,SAN FRANCISCO,CA,D,After research on the web found possible DUNS,06911754 / 827427878,"On hoovers for JUNE DUNS we found company name ""  Mufg Union Bank, N.a "" and address matches partially/completely and for MAY DUNS we found company name "" Mufg Union Bank, N.a "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Branch,"Mufg Union Bank, N.a","400 California St San Francisco, CA",415-398-5628,06911754 / 827427878,6911754
,70596655,75520601,TOWERS WATSON,TOWERS WATSON DE,,1500 MARKET ST,,PHILADELPHIA,PA,D,After research on the web found possible DUNS,70596655/075520601,"On hoovers for JUNE DUNS we found company name "" Towers Watson & Co."" and address matches completely   and for MAY DUNS we found company name ""Towers Watson Pennsylvania Inc. "" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Branch/ Branch,Towers Watson & Co.,"1500 Market St
Philadelphia, PA 19102-2103, 
United States",215-246-6000 ,70596655/075520601,833153732
,7942469,556904365,PACCAR INC,PACCAR INC,,777 106TH AVE NE,,BELLEVUE,WA,D,After research on the web found possible DUNS,7942469/556904365,"On hoovers for JUNE DUNS we found company name "" PACCAR FINANCIAL CORP."" and address matches completely   and for MAY DUNS we found company name ""PACCAR FINANCIAL CORP. "" and address matches completely  So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/ Headquarters,PACCAR FINANCIAL CORP.,"777 106th Ave Ne
Bellevue, WA 98004-5027, 
United States",425-468-7100 ,7942469/556904365,
,78524321,43296933,SIGMA TECH SOLUTIONS,SIGMA TECH SOLUTIONS,,607 E SONTERRA BLVD,,SAN ANTONIO,TX,D,After research on the web found possible DUNS,78524321/043296933,"On hoovers for JUNE DUNS we found company name ""SIGMA TECHNOLOGY SOLUTIONS, INC. "" and address matches completely  and for MAY DUNS we found company name ""SIGMA SOLUTIONS GP, INC. "" and address matches completely   So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Headquarters,"SIGMA TECHNOLOGY SOLUTIONS, INC.","607 E Fonterra Blvd Ste 250
San Antonio, TX 78258, 
United States",888-895-0495 ,78524321/043296933,
,828893862,939541129,SAPA EXTRUSIONS INC,SAPA EXTRUSIONS INC,,400 ROUSER RD STE 300,,CORAOPOLIS,PA,A,Accepted original DUNS based on input data given,828893862,"We could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where complete address not matches.

",,June,Branch,"SAPA EXTRUSIONS, INC.","400 Rouser Rd Ste 300, Moon Township, PA 15108-2749,  United States",877-966-7272 ,,939541129
,71754337,3557969,GKN N AMER SERVICES INC,GKN N AMER SERVICE INC,,3300 UNIVERSITY DR,,AUBURN HILLS,MI,E,After research on the web found Business but no DUNS,,"We could find existing DUNS on hoovers where company name as ""GKN North America Services"" and address doesn't match.After research we could find company business on web, but there is no DUNS available for the obligor.",https://www.linkedin.com/company/gkn-north-america-services,,,,,,,
,106248008,963712893,LINDE GROUP,LINDE GROUP,,575 MOUNTAIN AVE,,NEW PROVIDENCE,NJ,D,After research on the web found possible DUNS,106248008 / 963712893,"On hoovers for JUNE DUNS we found company name "" Linde North America, Inc."" and address matches completely and for MAY DUNS we found company name ""Linde Employees Federal Credit Union "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,"Linde North America, Inc.","575 Mountain Ave
New Providence, NJ 07974-2097, 
United States",908-464-8100 ,106248008 / 963712893,
,34923913,962251513,JOHN C LINCOLN HLTH,JOHN C LINCOLN HLTH,,2500 W UTOPIA RD,,PHOENIX,AZ,A,Accepted original DUNS based on input data given,34923913,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Branch,Scottsdale Healthcare Hospitals,"2500 W Utopia Rd Ste 100
Phoenix, AZ 85027-4172, 
United States",623-434-6200 ,,115533069
,78680940,801875980,JARDEN CORP,JARDEN CORP,,555 THEO FREMD B302,,RYE,,A,Accepted original DUNS based on input data given,78680940,we could find JUNE DUNS on hoovers with input company name and address.For MAY DUNS we could find different company name where address not matches.,,June,Headquarters,Jarden Consumer Solutions,"555 Theodore Fremd Ave B
Rye, NY 10580-1451, 
United States",914-967-9400 ,,
,144730749,77179997,CHI,CHI,,11045 E LANSING CIR,,ENGLEWOOD,CO,D,After research on the web found possible DUNS,144730749/077179997,"On hoovers for JUNE DUNS we found company name ""Catholic Health Initiatives"" and address matches completely and for MAY DUNS we found company name ""Catholic Health Initiatives"" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch / Branch,Catholic Health Initiatives,"11045 E Lansing Cir, Englewood, CO 80112-5909, United States",720-875-7100 ,144730749/077179997,948185459
,71753982,3948274,BANNER HEALTH,BANNER HEALTH,,1441 N 12TH ST,,PHOENIX,AZ,B,After research on the web accept original DUNS,3948274, We could find different company name with JUNE DUNS where address matches partially.For MAY DUNS we could find input company name and address matches.,,May,Single Location,City of Hope Banner Bone Marrow Transplant Program," 1441 N 12th St
Phoenix, AZ 85006-2837,
United States ",602-747-4133 ,,
,809245525,962820432,CENTENE CORP,CENTENE CORP,,7700 FORSYTH BLVD,,SAINT LOUIS,MO,A,Accepted original DUNS based on input data given,809245525,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where Partially address matches.,,June,Headquarters,Centene Corporation,7700 Forsyth Blvd,314-725-4477 ,,
,833081081,55185102,DIRECTV INC,DIRECTV INC,,2260 E IMPERIAL HWY,,EL SEGUNDO,CA,D,After research on the web found possible DUNS,833081081/55185100,"On hoovers for JUNE DUNS we found company name ""Directv Group Holdings, LLC "" and address matches completely and for MAY DUNS we found company name "" .The Directv Group Inc      . "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters,"Directv Group Holdings, LLC,The Directv Group Inc
",2260 E Imperial Hwy,310-964-5000,833081081/55185100,
,965508216,961891707,BROADRIDGE FINANCIAL,BROADRIDGE FINANCIAL,,2 JOURNAL SQUARE PLZ,,JERSEY CITY,NJ,D,After research on the web found possible DUNS,965508216/961891707,"On hoovers for JUNE DUNS we found company name ""  Broadridge Financial Solutions, Inc.  "" and address matches completely and for MAY DUNS we found company name "" .Broadridge Investor Communication Solutions, Inc   . "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,BRANCH,"Broadridge Financial Solutions, Inc.,Broadridge Investor Communication Solutions, Inc",2 Journal Square Plz,201-714-3000 ,965508216/961891707,608537960
,796496524,783078327,ATLAS COPCO COMP INC,ATLAS COPCO COMP INC,,7 CAMPUS DR,,PARSIPPANY,NJ,D,After research on the web found possible DUNS,796496524/783078327,"On hoovers for JUNE DUNS we found company name ""  ATLAS COPCO USA HOLDINGS INC.  "" and address matches completely and for MAY DUNS we found company name "" Atlas Copco Customer Finance USA LLC . "" and address matches completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Single Location,"ATLAS COPCO USA HOLDINGS INC.,Atlas Copco Customer Finance USA LLC","7 Campus Dr Ste 200,7 Campus Dr",973-397-3432,796496524/783078327,
