Sr. No.,Jun DUNs,May DUNs,legal_nm,dba_nm,alt_bus_nm,bus1_address1,bus1_address2,bus1_city,bus1_state_cd,Action Code,Action Code Details,Final DUNS,Comments,Weblinks,June/May,Location,Company Name on D&B,Address on D&B,Contact Number,DUNS As Per CP,Headquarter DUNS
,965618544,96509930,THE CONNOR GROUP,THE CONNOR GROUP,,10510 SPRINGBORO PIKE,,MIAMISBURG,OH,D,After research on the web found possible DUNS,965618544/96509930,"On hoovers for JUNE DUNS we found company name "" Connor Group Foundation  "" and address matches partially/completely and for MAY DUNS we found company name ""THE CONNOR GROUP REAL ESTATE INCOME AND GROWTH FUND V, LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Headquarters,Connor Group Foundation,"10510 Springboro Pike
Miamisburg, OH",937-434-3095,965618544/96509930,96509930
,803663413,40023587,LEGACY CLASSIC,LEGACY CLASSIC,,2575 PENNY RD,,HIGH POINT,NC,D,After research on the web found possible DUNS,803663413 / 040023587,"On hoovers for JUNE DUNS we found company name "" SAMSON INVESTMENT HOLDING INC  "" and address matches partially/completely and for MAY DUNS we found company name ""Legacy Classic Furniture, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",-,June/May,Headquarters / Single Location,SAMSON INVESTMENT HOLDING INC,"2575 Penny Rd
High Point, NC",336-449-4600,803663413 / 040023587,803663413
,809177483,796104347,PREFERRED CARE PART,PREFERRED CARE PART,,5420 W PLANO PKWY,,PLANO,TX,D,After research on the web found possible DUNS,809177483/796104347,"On hoovers for JUNE DUNS we found company name "" Preferred Care Inc  "" and address matches partially/completely and for MAY DUNS we found company name ""Preferred Care Partners Management Group, L.P. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Preferred Care Inc,"5420 W Plano Pkwy
Plano, TX",972-931-3800,809177483/796104347,809177483/796104347
,79711641,33314557,DECORATIVE FILMS LLC,DECORATIVE FILMS LLC,,3904 CORNELL PL,,FREDERICK,MD,A,Accepted original DUNS based on input data given,79711641,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,"Decorative Films, LLC","3904 Cornell Pl
Frederick, MD",888-657-5224,,
,16974257,942243445,JSTOR,ITHAKA HARBORS INC,,151 E 61ST ST,,NEW YORK,NY,A,Accepted original DUNS based on input data given,16974257,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Jstor,"151 E 61st St
New York, NY",,,
,617731513,17333604,FH CANN & ASSOCIATES,FH CANN ASSOCIATES,,1600 OSGOOD ST,,NORTH ANDOVER,MA,A,Accepted original DUNS based on input data given,617731513,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,"F.H. Cann & Associates, Inc.","1600 Osgood St Ste 2-120
North Andover, MA",978-764-6211,,
,41578634,797296159,ARLA FOODS INC,ARLA FOODS INC,,106 ALLEN RD FL 4,,BASKING RIDGE,NJ,D,After research on the web found possible DUNS,41578634/797296159,"On hoovers for JUNE DUNS we found company name "" ARLA FOODS, INC.  "" and address matches partially/completely and for MAY DUNS we found company name ""Arla Foods Ingredients North America, Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Single Location,"ARLA FOODS, INC.","106 Allen Rd Ste 401
Basking Ridge, NJ",908-604-6551,41578634/797296159,41578634
,135764350,603017489,QVT FINANCIAL LP,QVT FINANCIAL LP,,1177 AVENUE OF THE AMERICAS,,NEW YORK,NY,D,After research on the web found possible DUNS,135764350/603017489,"On hoovers for JUNE DUNS we found company name "" Qvt Financial LP  "" and address matches partially/completely and for MAY DUNS we found company name ""Qvt Fund LP "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters / Headquarters,Qvt Financial LP,"1177 Avenue Of The Americas
New York, NY ",212-705-8800,135764350/603017489,135764350/603017489
,115305013,20960055,CONFERENCE & TVL SVC,CONFERENCE TVL SVC,,10202 COLDWATER RD STE D,,FORT WAYNE,IN,D,After research on the web found possible DUNS,115305013/20960055,"On hoovers for JUNE DUNS we found company name "" Conference and Travel Services, Inc  "" and address matches partially/completely and for MAY DUNS we found company name ""Conference and Travel Services, Inc "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,"Conference and Travel Services, Inc","10202 Coldwater Rd Ste D
Fort Wayne, IN ",260-434-6600,115305013/20960055,115305013
,137398181,122023757,DATA TRANS NETWORK,DATA TRANS NETWORK,,9110 W DODGE RD STE 100,,OMAHA,NE,D,After research on the web found possible DUNS,137398181/122023757,"On hoovers for JUNE DUNS we found company name "" Dtn Corporation  "" and address matches partially/completely and for MAY DUNS we found company name ""TELVENT DTN, LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Headquarters,Dtn Corporation,"9110 W Dodge Rd Ste 200
Omaha, NE",402-390-2328,137398181/122023757,122023757
,60976008,78476290,TRINITY HEALTH,TRINITY HEALTH,,20555 VICTOR PKWY,,LIVONIA,MI,A,Accepted original DUNS based on input data given,60976008,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,TRINITY HEALTH CORPORATION,"20555 Victor Pkwy
Livonia, MI",734-343-1000,,60976008
,78545346,103436184,SIMPLEXITY,SIMPLEXITY,,PO BOX 1840,,KLAMATH FALLS,OR,C,After research on the web found better DUNS,30969234,"On hoovers for JUNE DUNS we found company name ""The New Algae Company "" and address matches partially and for MAY DUNS we found company name ""The New Algae Company "" and address matches partially. After research on web found better dUNS with company name ""Simplexity "" and address matches completely.",,_,Single Location,Simplexity,"7859 Short Rd
Klamath Falls, OR",541-882-1041,30969234,
,4197657,23391900,WEST COAST SOLAR,WEST COAST SOLAR,,2155 ELKINS WAY,,BRENTWOOD,CA,A,Accepted original DUNS based on input data given,4197657,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,"West Coast Solar, Inc.","2155 Elkins Way Ste F
Brentwood, CA",925-516-3900,,
,792310133,825183226,MCGRATH CITY HONDA,MKM AUTOMOTIVE INC,,6720 W GRAND AVE,,CHICAGO,IL,D,After research on the web found possible DUNS,792310133/825183226,"On hoovers for JUNE DUNS we found company name "" Mkm Automotive, Inc.  "" and address matches partially/completely and for MAY DUNS we found company name ""McGrath City Hyundai, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Mkm Automotive, Inc.","6720 W Grand Ave
Chicago, IL",773-889-3030,792310133/825183226,
,79627047,781923565,HEALTH PLAN ONE INC,HEALTH PLAN ONE INC,,35 NUTMEG DR STE 220,STE 220,TRUMBULL,CT,B,After research on the web accept original DUNS,781923565,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Healthplanone, LLC","35 Nutmeg Dr Ste 220
Trumbull, CT ",203-402-2530,,781923565
,78651953,804726024,DIGITAL DOMAIN 3 0,DIGITAL DOMAIN 3 0,,12641 BEATRICE ST,,LOS ANGELES,CA,A,Accepted original DUNS based on input data given,78651953,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,"Digital Domain 3.0, Inc.","12641 Beatrice St
Los Angeles, CA",310-664-3900,,78651953
,35440408,79750378,NEW APOSTOLIC CHURCH,NEW APOSTOLIC CHURCH,,3753 N TROY ST,,CHICAGO,IL,D,After research on the web found possible DUNS,35440408/079750378,"On hoovers for JUNE DUNS we found company name "" New Apostolic Church  "" and address matches partially/completely and for MAY DUNS we found company name ""National Organization of The New Apostolic Church of North America "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Headquarters,New Apostolic Church,"3753 N Troy St
Chicago, IL",773-539-3652,35440408/079750378,79750378
,610264413,809758969,COMPREHENSIVE DECUBI,COMPREHENSIVE DECUBI,,7003 VALLEY RANCH DR,,LITTLE ROCK,AR,A,Accepted original DUNS based on input data given,610264413,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Comprehensive Decubitus Therapy Inc,"7003 Valley Ranch Dr
Little Rock, AR",501-217-9900,,
,967510400,131948205,MONCLA MARINE OPRTNS,MONCLA MARINE OPRTNS,,2107 CARMEL DR,,LAFAYETTE,LA,D,After research on the web found possible DUNS,967510400/131948205,"On hoovers for JUNE DUNS we found company name "" Moncla Marine Operations, L.L.C.  "" and address matches partially/completely and for MAY DUNS we found company name ""Moncla Marine LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location / Single Location,"Moncla Marine Operations, L.L.C.","2107 Carmel Dr
Lafayette, LA",337-456-8799,967510400/131948205,
,73159659,119419765,SERVICE ROCK PRODUCT,SERVICE ROCK PRODUCT,,151 CASSIA WAY,,HENDERSON,NV,D,After research on the web found possible DUNS,73159659/119419765,"On hoovers for JUNE DUNS we found company name "" Service Rock Products Corporation  "" and address matches partially/completely and for MAY DUNS we found company name ""Service Rock Products Corporation "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Branch,Service Rock Products Corporation,Service Rock Products Corporation,702-798-0568,73159659/119419765,73159659
,968308416,879184919,WOODFOREST FINANCIAL,WOODFOREST FINANCIAL,,1330LAKE ROBBINS 150,,THE WOODLANDS,,D,After research on the web found possible DUNS,968308416/879184919,"On hoovers for JUNE DUNS we found company name "" Woodforest Financial Group, Inc.  "" and address matches partially/completely and for MAY DUNS we found company name ""Woodforest Financial Group, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Branch/Headquarters,"Woodforest Financial Group, Inc.","1330 Lake Robbins Dr
Spring, TX ",832-375-2505,968308416/879184919,879184919
,78407556,144512808,FANTASTIC SAMS INTERNATIONAL,FANTASTIC SAMS INTERNATIONAL,,500 CUMMINGS CTR,,BEVERLY,MA,A,Accepted original DUNS based on input data given,78407556,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,Fantastic Sams Holding Corporation,"500 Cummings Ctr Ste 1100
Beverly, MA",978-232-5600,,78407556
,78703731,65515892,INSURITY INC,INSURITY INC,,170 HUYSHOPE AVE,,HARTFORD,CT,D,After research on the web found possible DUNS,78703731/065515892,"On hoovers for JUNE DUNS we found company name "" Insurity, Inc.  "" and address matches partially/completely and for MAY DUNS we found company name ""Insurity LLC "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Headquarters/Single Location,"Insurity, Inc.","170 Huyshope Ave
Hartford, CT",866-476-2606,78703731/065515892,78703731
,10942203,19819234,NGP SOFTWARE INC,NGP VAN INC,,1101 15TH ST NW STE 500,,WASHINGTON,DC,A,Accepted original DUNS based on input data given,10942203,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Single Location,Van Ngp,"1101 15th St Nw Ste 500
Washington, DC",202-686-9330,,
,10233034,795594147,OPTIMA HEALTHCARE,OPTIMA HEALTHCARE,,4229 SW HIGH MEADOWS AVE,,PALM CITY,FL,D,After research on the web found possible DUNS,10233034/795594147,"On hoovers for JUNE DUNS we found company name "" OPTIMA HEALTHCARE SOLUTIONS, INC.  "" and address matches partially/completely and for MAY DUNS we found company name ""Optima Healthcare Solutions, Inc. "" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,"OPTIMA HEALTHCARE SOLUTIONS, INC.","4229 Sw High Meadows Ave
Palm City, FL",772-403-1200,10233034/795594147,
,73454348,144809899,LONGBOW RESEARCH LLC,LONGBOW RESEARCH LLC,,6050 OAK TREE BLVD,,INDEPENDENCE,OH,B,After research on the web accept original DUNS,144809899,We could find different company name with JUNE DUNS where address matches partially. For MAY DUNS we could find input company name and address matches.,,May,Headquarters,"Longbow Research, LLC","6050 Oak Tree Blvd #350
Independence, OH",216-986-0700,,144809899
,78596774,183333095,ROUNDTREE AUTOMOTIVE,ROUNDTREE AUTOMOTIVE,,5307 E MOCKINGBIRD LN,,DALLAS,TX,A,Accepted original DUNS based on input data given,78596774,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,"Roundtree Automotive Group, L.L.C.","5307 E Mockingbird Ln
Dallas, TX ",214-823-3400,,78596774
,79171787,75306027,SIERRA CYN HIGH SCH,SIERRA CYN HIGH SCH,,11052 INDEPENDENCE AVE,,CHATSWORTH,CA,D,After research on the web found possible DUNS,79171787/075306027,"On hoovers for JUNE DUNS we found company name "" Sierra Canyon High School Foun  "" and address matches partially/completely and for MAY DUNS we found company name "" Sierra Canyon, Inc."" and address matches partially/completely. So both JUNE and MAY DUNS are considered.",,June/May,Single Location/Single Location,Sierra Canyon High School Foun,"11052 Independence Ave
Chatsworth, CA",818-882-8121,79171787/075306027,
,967995833,926559667,WORLD OUTDOOR RESOUR,WORLD OUTDOOR RESOUR,,625 COLA DR,,CLARKSVILLE,TN,A,Accepted original DUNS based on input data given,967995833,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Branch,"World Outdoor Resources, LLC","625 Cola Dr
Clarksville, TN",931-368-5035,,
,8014842,623368730,ESI,ESI,,1757 LARCHWOOD DR,,TROY,MI,A,Accepted original DUNS based on input data given,8014842,we could find JUNE DUNS on hoovers with input company name and address. For MAY DUNS we could find different company name where partially/complete address matches.,,June,Headquarters,"EVENT SOLUTIONS INTERNATIONAL, INC.","1757 Larchwood Dr
Troy, MI ",248-307-9400,,8014842
